cluster_id,cluster_size,rank_in_cluster,representative_score,is_butina_seed,original_index,image_name,tags,smiles,canon_smiles
9,24,5,0.935814,False,2048,pics/2048,antineoplastic,Cc1c(N)nc([C@@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@H](C)O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](OC(N)=O)[C@H]1O)c1cnc[nH]1,Cc1c(N)nc([C@@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@H](C)O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](OC(N)=O)[C@H]1O)c1cnc[nH]1
10,22,1,0.919309,False,2030,pics/2030,antiinfective,COC1[C@@H](O[C@@H]2OC(C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)C2O)C(CC=O)CC(C)C(O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,COC1[C@@H](O[C@@H]2OC(C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)C2O)C(CC=O)CC(C)C(O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
10,22,2,0.919309,False,2357,pics/2357,antiinfective,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O
10,22,3,0.919309,False,2867,pics/2867,antiinfective,COC1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,COC1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
10,22,4,0.919309,False,3040,pics/3040,antiinfective,CO[C@@H]1[C@H](OC(C)=O)CC(=O)O[C@H](C)C/C=C\C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H]1O[C@H]1O[C@@H](C)[C@@H](O[C@@H]2C[C@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H](N(C)C)[C@@H]1O,CO[C@H]1[C@H](O[C@H]2O[C@@H](C)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
10,22,5,0.919309,False,3568,pics/3568,antiinfective,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
11,20,1,0.966507,False,299,pics/299,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C([C@@](C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C([C@@](C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
11,20,2,0.966507,False,1274,pics/1274,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@@H](C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)N[C@@H]2C=Cc3c(C(C)O)cc(nc3[C@H]2O)C(=O)OC4C)n1)C(N)=O,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@@H](C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)N[C@@H]2C=Cc3c(C(C)O)cc(nc3[C@H]2O)C(=O)OC4C)n1)C(N)=O
11,20,3,0.966507,False,2736,pics/2736,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@@H]([C@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C\C)NC(=O)[C@H]([C@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)N[C@H]2C=Cc3c([C@@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@@H]([C@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C\C)NC(=O)[C@H]([C@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)N[C@H]2C=Cc3c([C@@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O
11,20,4,0.966507,False,2776,pics/2776,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)C(C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)C(C)NC(=O)[C@H]([C@@H](C)CC)N[C@@H]2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O
11,20,5,0.966507,False,3133,pics/3133,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@H]3c4csc(n4)[C@@H]4NC(=O)c5csc(n5)[C@@H]([C@@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C/C)NC(=O)[C@@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@@H]([C@H](C)CC)N[C@H]2C=Cc3c([C@@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@H]4C)n1)C(N)=O,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@H]3c4csc(n4)[C@@H]4NC(=O)c5csc(n5)[C@@H]([C@@](C)(O)[C@H](C)O)NC(=O)[C@@H]5CSC(=N5)/C(=C/C)NC(=O)[C@@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@@H]([C@H](C)CC)N[C@H]2C=Cc3c([C@@H](C)O)cc(nc3[C@@H]2O)C(=O)O[C@H]4C)n1)C(N)=O
12,19,1,0.88874,False,556,pics/556,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2
12,19,2,0.88874,False,759,pics/759,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(\C)C2
12,19,3,0.88874,False,780,pics/780,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2
12,19,4,0.88874,False,1481,pics/1481,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2
12,19,5,0.88874,False,5804,pics/5804,antineoplastic,COc1cc2cc(c1Cl)N(C)C(=O)C[C@@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(/C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C\C=C(/C)C2
13,19,1,0.954797,False,993,pics/993,antiinfective,COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O
13,19,2,0.954797,False,1466,pics/1466,antiinfective,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)C(O[C@H]3C[C@@](C)(O)[C@@H](O)C(C)O3)[C@@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)C(O[C@H]3C[C@@](C)(O)[C@@H](O)C(C)O3)[C@@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O
13,19,3,0.954797,False,1724,pics/1724,antiinfective,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CCC(N(C)C)C(C)O2)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1O,CO[C@@H]1[C@@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@@H](CC=O)C[C@@H](C)[C@@H](OC2CCC(N(C)C)C(C)O2)/C=C\C=C/C[C@@H](C)OC(=O)C[C@H]1O
13,19,4,0.954797,False,1734,pics/1734,antiinfective,CO[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,CO[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
13,19,5,0.954797,False,2066,pics/2066,antiinfective,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C\C[C@@H](C)OC(=O)C[C@H]1O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C\C[C@@H](C)OC(=O)C[C@H]1O
14,18,1,0.986157,False,530,pics/530,antiinfective,NC[C@@H]1OC(O[C@H]2C(N)C[C@H](N)C(O)[C@H]2O[C@H]2O[C@@H](CO)C(OC3O[C@H](CN)C(O)[C@H](O)C3N)[C@H]2O)[C@@H](N)C(O)C1O,NC[C@@H]1OC(O[C@H]2C(N)C[C@H](N)C(O)[C@H]2O[C@H]2O[C@@H](CO)C(OC3O[C@H](CN)C(O)[C@H](O)C3N)[C@H]2O)[C@@H](N)C(O)C1O
14,18,2,0.986157,False,1231,pics/1231,antiinfective,NCC1OC(OC2C(N)CC(N)C(O)C2O[C@@H]2O[C@H](CO)[C@H](OC3OC(CN)C(O)C(O)C3N)[C@@H]2O)C(N)C(O)C1O,NCC1OC(OC2C(N)CC(N)C(O)C2O[C@@H]2O[C@H](CO)[C@H](OC3OC(CN)C(O)C(O)C3N)[C@@H]2O)C(N)C(O)C1O
14,18,3,0.986157,False,2004,pics/2004,antiinfective,NC[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O[C@@H]3O[C@@H](CN)[C@H](O)[C@@H](O)[C@H]3N)[C@@H]2O)[C@@H](N)[C@H](O)[C@H]1O,NC[C@@H]1O[C@H](O[C@H]2[C@H](O[C@H]3O[C@@H](CO)[C@H](O[C@@H]4O[C@@H](CN)[C@H](O)[C@@H](O)[C@H]4N)[C@@H]3O)[C@@H](O)[C@H](N)C[C@H]2N)[C@@H](N)[C@H](O)[C@H]1O
14,18,4,0.986157,False,2067,pics/2067,antiinfective,NC[C@@H]1OC(O[C@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@H]1O,NC[C@@H]1OC(O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@H]1O
14,18,5,0.986157,False,2115,pics/2115,antiinfective,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3OC3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3OC3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
15,18,1,0.991704,False,601,pics/601,dermatologic antiinfective,CC=CCC(C)C(O)[C@@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CC=CCC(C)C(O)[C@@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
15,18,2,0.991704,False,1283,pics/1283,dermatologic antiinfective,C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
15,18,3,0.991704,False,1484,pics/1484,dermatologic antiinfective,C/C=C/CC(C)[C@H](O)[C@@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,C/C=C/CC(C)[C@H](O)[C@@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
15,18,4,0.991704,False,1501,pics/1501,dermatologic antiinfective,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
15,18,5,0.991704,False,1610,pics/1610,dermatologic antiinfective,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
16,18,1,0.95356,False,632,pics/632,cardio,CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O,CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O
16,18,2,0.95356,False,3066,pics/3066,cardio,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O
16,18,3,0.95356,False,3253,pics/3253,cardio,CCCCC/C=C/C/C=C/CC1OC1C/C=C/CCCC(=O)O,CCCCC/C=C/C/C=C/CC1OC1C/C=C/CCCC(=O)O
16,18,4,0.95356,False,3269,pics/3269,cardio,CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)O
16,18,5,0.95356,False,3478,pics/3478,cardio,CCCCC/C=C\C[C@@H]1O[C@@H]1C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C[C@@H]1O[C@@H]1C/C=C\C/C=C\CCCC(=O)O
17,18,1,1.0,False,263,pics/263,antiinfective,CO/C1=C\C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,CO/C1=C\C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O
17,18,2,1.0,False,458,pics/458,antiinfective,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C\[C@H](OC)C([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C\[C@H](OC)C([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O
17,18,3,1.0,False,713,pics/713,antiinfective,CO/C1=C\C(C)=C/C(C)C(O)C(C)C/C(C)=C\C=C\C(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,CO/C1=C\C(C)=C/C(C)C(O)C(C)C/C(C)=C\C=C\C(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O
17,18,4,1.0,False,902,pics/902,antiinfective,COC1=CC(C)=C[C@@H](C)[C@@H](O)[C@@H](C)CC(C)=CC=C[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,COC1=CC(C)=C[C@@H](C)[C@@H](O)[C@@H](C)CC(C)=CC=C[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O
17,18,5,1.0,False,2137,pics/2137,antiinfective,CO/C1=C\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C=C[C@@H](OC)[C@H]([C@H](C)[C@H](O)[C@@H](C)[C@]2(O)C[C@H](O)[C@@H](C)[C@H](C(C)C)O2)OC1=O,CO/C1=C\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C=C[C@@H](OC)[C@H]([C@H](C)[C@H](O)[C@@H](C)[C@]2(O)C[C@H](O)[C@@H](C)[C@H](C(C)C)O2)OC1=O
18,18,1,1.0,False,258,pics/258,antiinfective antineoplastic,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
